"","date","Max_temp","Avg_temp","Min_temp","Max_dew","Avg_dew","Min_dew","Max__humidity","Avg__humidity","Min__humidity","Max_wind","Avg_wind","Min_wind","Max_pressure","Avg_pressure","Min_pressure","Total_percipitation"
"1",2016-02-01,57,46.7,39,50,43.5,37,100,89,77,14,6.7,2,29.9,29.8,29.6,0
"2",2016-02-02,61,49.9,36,48,44.9,36,100,84.3,59,10,4.2,0,29.9,29.8,29.7,0
"3",2016-02-03,57,51.6,43,50,46.5,43,100,83.4,67,20,6.8,0,29.7,29.6,29.5,0
"4",2016-02-04,45,39.3,32,43,36,30,100,88.3,76,18,13.1,2,29.8,29.7,29.5,0
"5",2016-02-05,39,35.1,30,36,32.2,28,93,89.1,81,14,8.2,0,30.1,29.9,29.8,0
"6",2016-02-06,50,37.9,30,30,28.1,27,93,70.9,43,12,7,3,30.1,30,29.9,0
"7",2016-02-07,57,43.1,30,34,29.4,25,86,60.8,38,14,8.9,2,29.9,29.8,29.7,0
"8",2016-02-08,61,49.3,37,37,33.3,28,70,55.2,41,15,10.5,7,29.7,29.7,29.6,0
"9",2016-02-09,64,56.2,48,43,39,36,66,53.1,40,18,9,5,29.7,29.6,29.4,0
"10",2016-02-10,59,49.2,39,43,38.6,37,100,69.2,48,36,17.1,1,29.3,29.1,28.9,0
"11",2016-02-11,54,43.4,36,36,31,21,93,65.7,30,15,6.9,1,29.5,29.4,29.3,0
"12",2016-02-12,54,45.2,34,36,32.4,27,87,62.9,35,16,10.4,3,29.5,29.4,29.2,0
"13",2016-02-13,55,46.2,37,46,39.5,36,93,77.5,62,24,14.1,3,29.2,29.1,29,0
"14",2016-02-14,66,54.5,37,46,42.6,36,93,67,37,17,10,2,29.2,29.1,29.1,0
"15",2016-02-15,68,57.8,50,57,50.5,46,100,78.2,56,25,11.1,3,29.7,29.3,29.2,0
"16",2016-02-16,50,47.8,45,48,46.2,45,100,94.6,87,12,6.5,1,30,29.9,29.7,0
"17",2016-02-17,61,51.8,45,48,44.4,41,100,78.3,55,33,17,3,30,29.9,29.7,0
"18",2016-02-18,52,48,45,43,41.1,39,87,76.9,66,26,20.1,12,29.8,29.7,29.5,0
"19",2016-02-19,50,45.4,41,46,41.8,37,100,87.2,76,22,10.7,3,29.8,29.7,29.5,0
"20",2016-02-20,48,42.1,39,37,34.9,32,93,76.6,54,12,5.2,0,29.9,29.9,29.8,0
"21",2016-02-21,54,46,37,39,34.4,32,81,65,47,15,7.3,2,29.9,29.8,29.7,0
"22",2016-02-22,68,53.7,39,46,40,36,87,61.9,35,12,4.8,0,29.7,29.6,29.6,0
"23",2016-02-23,59,54.4,46,52,46.9,39,94,76.7,62,10,5.3,0,29.6,29.5,29.4,0
"24",2016-02-24,50,43.6,36,50,36.8,30,100,78.1,57,25,10.4,0,29.7,29.6,29.4,0
"25",2016-02-25,54,44.4,30,41,33.7,28,93,68.4,50,20,10.1,5,29.7,29.6,29.4,0
"26",2016-02-26,45,40.4,37,41,37.7,34,100,89.5,81,18,8.2,2,29.6,29.5,29.4,0
"27",2016-02-27,52,43.4,37,41,36.6,34,93,77.1,58,14,6.9,1,29.6,29.6,29.6,0
"28",2016-02-28,57,49.5,45,43,39.7,37,81,69.3,59,23,17.9,13,29.7,29.6,29.6,0
"29",2016-02-29,63,53.1,48,48,42.7,39,100,69.2,48,36,18.9,1,29.6,29.5,29.4,0
"30",2016-03-01,54,46.8,39,48,42.6,36,100,86.5,67,16,8.5,1,29.6,29.5,29.4,0
"31",2016-03-02,50,41.8,36,34,32.3,30,87,70,47,9,5,1,29.6,29.5,29.3,0
"32",2016-03-03,59,47,32,43,37.5,30,93,71.8,51,17,9.4,2,29.3,29.1,29,0
"33",2016-03-04,50,41.9,39,46,39.2,36,100,90.4,76,20,14,7,29.4,29.2,29,0
"34",2016-03-05,57,47.7,32,39,35.4,32,100,65.2,38,12,7.4,2,29.4,29.4,29.3,0
"35",2016-03-06,55,50.3,46,48,41.4,34,100,73.3,51,20,13.3,6,29.3,29.3,29.2,0
"36",2016-03-07,55,49,43,46,43.9,41,100,82.6,63,22,9.1,1,29.3,29.2,29.2,0
"37",2016-03-08,55,47.2,41,45,42,39,100,83.7,58,10,5.3,1,29.6,29.5,29.3,0
"38",2016-03-09,54,44.3,36,46,41.4,36,100,90,67,12,4.4,0,29.6,29.5,29.4,0
"39",2016-03-10,50,46,43,48,45.4,43,100,97.5,93,10,6.1,0,29.5,29.4,29.4,0
"40",2016-03-11,50,46.8,45,48,46.2,45,100,98.1,87,10,5.6,1,29.7,29.6,29.5,0
"41",2016-03-12,52,47.8,43,50,44.5,39,100,89.2,71,13,6.1,1,29.8,29.8,29.7,0
"42",2016-03-13,52,47.5,43,43,38.6,36,93,72,58,13,7.4,2,29.8,29.8,29.8,0
"43",2016-03-14,52,44.3,34,43,37.5,30,100,78.2,54,14,8.6,3,29.9,29.8,29.8,0
"44",2016-03-15,48,40.4,32,39,33.7,30,100,78.5,54,13,7.7,3,29.8,29.7,29.7,0
"45",2016-03-16,52,43,36,37,31.1,27,100,64.9,43,17,11,5,30.1,29.9,29.8,0
"46",2016-03-17,54,42.3,32,32,29.7,27,87,63.3,40,9,3.3,0,30.1,30,29.9,0
"47",2016-03-18,55,44.2,32,36,32.5,28,93,66.2,41,7,4,0,29.9,29.7,29.6,0
"48",2016-03-19,54,45.8,37,39,34.8,32,87,66.6,47,14,8,1,29.7,29.6,29.6,0
"49",2016-03-20,59,49.7,39,37,35.5,34,87,59.8,39,7,3.5,0,29.7,29.7,29.6,0
"50",2016-03-21,55,50.5,45,45,39.4,36,87,66.3,58,10,4.9,0,29.6,29.6,29.6,0
"51",2016-03-22,48,45,43,46,43.8,41,100,95.2,87,9,5,0,29.6,29.5,29.5,0
"52",2016-03-23,43,41.2,39,43,40,37,100,95.8,87,15,8.6,1,29.4,29.3,29.1,0
"53",2016-03-24,48,43.1,39,41,35.4,28,100,75.6,50,20,11,3,29.5,29.3,29.2,0
"54",2016-03-25,50,40.3,28,32,25.7,23,81,57.2,40,13,7.1,2,29.7,29.7,29.6,0
"55",2016-03-26,52,45.6,39,41,32.5,25,93,62,35,13,6.2,1,29.7,29.7,29.6,0
"56",2016-03-27,54,46,43,43,40.8,37,100,83.6,58,10,5.5,0,29.7,29.7,29.6,0
"57",2016-03-28,57,48.1,36,45,38.6,34,100,70.8,51,9,5.1,0,29.6,29.6,29.5,0
"58",2016-03-29,63,56.2,50,48,44.4,39,87,66,52,12,7.4,5,29.7,29.6,29.5,0
"59",2016-03-30,70,58,46,48,45.2,41,100,66.3,38,10,5.8,0,29.8,29.7,29.7,0
"60",2016-03-31,75,64.7,54,46,43.2,39,67,46.5,31,12,7.4,2,29.7,29.7,29.6,0
"61",2016-04-01,79,67.5,54,54,45.4,39,67,45.8,32,12,7.4,5,29.7,29.6,29.6,0
"62",2016-04-02,64,53.3,43,46,35.8,30,82,54.4,30,12,7,3,29.9,29.9,29.7,0
"63",2016-04-03,73,58.1,43,52,42.6,32,81,57.4,44,17,8.1,1,29.9,29.8,29.6,0
"64",2016-04-04,77,64.2,48,52,44.3,41,82,51.6,28,10,5.5,0,29.6,29.6,29.5,0
"65",2016-04-05,82,68.2,52,54,45.5,41,76,46.3,25,10,4.9,2,29.5,29.5,29.4,0
"66",2016-04-06,79,67.1,55,54,48.5,45,77,53.2,34,9,4.1,1,29.5,29.5,29.4,0
"67",2016-04-07,82,69.2,54,57,51.5,46,88,55.6,32,15,6.8,0,29.5,29.4,29.3,0
"68",2016-04-08,72,64.4,55,57,51.5,43,94,64.7,43,15,8.9,1,29.3,29.3,29.2,0
"69",2016-04-09,57,54.5,54,54,53.3,52,100,95.3,82,10,7.1,3,29.3,29.3,29.2,0
"70",2016-04-10,54,51.3,48,52,47.5,46,100,88.7,77,16,10.3,6,29.5,29.4,29.3,0
"71",2016-04-11,63,54.5,48,48,45.3,43,88,72.5,55,14,9.4,5,29.6,29.5,29.5,0
"72",2016-04-12,75,61,45,48,44.6,41,93,58.9,31,12,6.4,2,29.6,29.6,29.5,0
"73",2016-04-13,77,64.7,54,55,47.5,43,77,55.7,32,9,5.5,1,29.5,29.5,29.3,0
"74",2016-04-14,66,58.3,52,57,51.4,46,100,79.5,49,29,8.9,1,29.5,29.4,29.3,0
"75",2016-04-15,68,56.1,46,52,45,41,100,69.2,37,17,10,3,29.7,29.6,29.5,0
"76",2016-04-16,81,66.3,50,52,42.9,34,82,46.7,21,14,8,3,29.6,29.6,29.5,0
"77",2016-04-17,84,69.8,50,55,45.1,36,72,42.8,25,14,6.8,0,29.6,29.6,29.5,0
"78",2016-04-18,81,69.2,54,52,48.8,43,77,50.3,26,10,5.5,1,29.6,29.6,29.6,0
"79",2016-04-19,66,59,50,54,49.8,43,100,72.4,52,21,11.5,3,29.7,29.6,29.6,0
"80",2016-04-20,63,52.4,43,48,37.3,28,94,60.4,29,18,13.7,5,30,29.9,29.7,0
"81",2016-04-21,64,52.4,41,39,34.2,30,81,53.6,28,8,4.3,1,30,29.9,29.8,0
"82",2016-04-22,70,57.6,39,46,38.6,32,76,51,34,7,4.6,1,29.8,29.6,29.5,0
"83",2016-04-23,73,61.3,50,50,44.3,39,76,56,29,16,6.3,1,29.5,29.4,29.2,0
"84",2016-04-24,57,50.3,43,54,48.4,41,100,93,77,20,10.7,2,29.3,29.2,29.2,0
"85",2016-04-25,43,41.3,39,41,39.7,37,100,94.6,93,17,11.1,6,29.4,29.4,29.3,0
"86",2016-04-26,55,45.3,34,41,35.1,30,100,71.5,38,15,8.2,1,29.5,29.5,29.4,0
"87",2016-04-27,68,55.7,36,45,37.7,32,87,53.3,33,15,9.1,3,29.6,29.5,29.4,0
"88",2016-04-28,59,50.6,43,46,42.2,37,93,74.4,59,13,6,0,29.8,29.7,29.6,0
"89",2016-04-29,54,51,48,50,48.7,46,100,93,82,12,7.8,3,29.8,29.7,29.6,0
"90",2016-04-30,61,53,48,50,47.1,45,100,82.6,59,7,3.8,1,29.8,29.8,29.7,0
"91",2016-05-01,64,56.3,45,55,50.9,45,100,83.1,59,20,10.8,3,29.7,29.6,29.6,0
"92",2016-05-02,59,55.9,54,54,50.1,48,94,81.2,67,18,11.2,6,29.6,29.5,29.5,0
"93",2016-05-03,57,53.2,50,52,49.3,43,100,87.3,63,12,7,1,29.5,29.5,29.4,0
"94",2016-05-04,61,54.2,50,54,51,46,100,89.6,67,16,7.5,0,29.7,29.6,29.5,0
"95",2016-05-05,68,55.5,46,57,50.9,46,100,85.6,59,13,8.8,2,29.7,29.7,29.7,0
"96",2016-05-06,70,58,46,54,50.1,46,100,77.5,46,13,7.5,5,29.7,29.7,29.6,0
"97",2016-05-07,72,60,50,55,49.1,43,100,70.7,38,15,6.4,2,29.6,29.6,29.6,0
"98",2016-05-08,68,59.6,46,50,45.3,41,100,62.2,40,8,4,0,29.7,29.7,29.6,0
"99",2016-05-09,73,61.3,48,52,48.5,45,94,66.2,36,10,3.9,0,29.7,29.7,29.7,0
"100",2016-05-10,70,59.6,50,59,52.8,46,100,79.8,56,10,6,0,29.7,29.7,29.6,0
"101",2016-05-11,73,63.9,54,61,57.1,54,100,80.3,57,9,4.7,1,29.6,29.5,29.4,0
"102",2016-05-12,70,63.1,57,64,59,55,100,87.4,64,14,7.2,2,29.4,29.3,29.1,0
"103",2016-05-13,73,62.7,52,55,52,48,100,70.4,46,20,8.6,3,29.2,29.2,29.2,0
"104",2016-05-14,72,61.9,57,57,51.5,46,94,70.4,50,14,9.6,6,29.4,29.3,29.2,0
"105",2016-05-15,61,55.4,46,57,51.7,39,100,87.8,58,18,10.3,5,29.7,29.5,29.4,0
"106",2016-05-16,59,51.1,45,46,43,37,100,75.9,45,13,7.6,3,29.7,29.7,29.7,0
"107",2016-05-17,64,54,45,45,41.8,37,93,66,40,10,4.5,0,29.7,29.7,29.7,0
"108",2016-05-18,68,57.5,50,46,44,37,87,63,39,7,3.5,0,29.7,29.7,29.6,0
"109",2016-05-19,73,63.9,54,52,45.9,41,77,54.2,31,10,6.1,2,29.6,29.5,29.5,0
"110",2016-05-20,64,59.7,54,57,54.4,52,100,82.3,64,7,3.6,0,29.6,29.6,29.5,0
"111",2016-05-21,75,64.6,50,57,47.4,43,100,58.5,31,13,6.8,0,29.7,29.7,29.6,0
"112",2016-05-22,79,65.4,50,55,49.8,45,88,60,34,9,4.3,0,29.7,29.7,29.6,0
"113",2016-05-23,84,71.4,57,57,52.9,50,77,54.1,30,12,6.7,2,29.6,29.5,29.4,0
"114",2016-05-24,70,63.4,57,57,49.6,45,94,62.3,43,18,10.1,2,29.4,29.4,29.3,0
"115",2016-05-25,73,61.8,55,59,55.9,50,100,82.6,56,23,14.2,5,29.5,29.4,29.3,0
"116",2016-05-26,77,65.6,55,61,56.5,54,100,75.1,44,12,6.1,0,29.6,29.6,29.5,0
"117",2016-05-27,81,70.1,59,61,56.8,54,94,66.1,39,6,3.5,0,29.7,29.7,29.6,0
"118",2016-05-28,84,73.7,59,61,56.6,54,88,58.1,35,12,7.1,3,29.6,29.6,29.5,0
"119",2016-05-29,88,74.6,61,64,61,57,94,64.5,38,8,4.8,1,29.5,29.4,29.4,0
"120",2016-05-30,84,75.2,64,64,58.8,55,83,58.1,39,14,6,1,29.5,29.4,29.4,0
"121",2016-05-31,82,72.5,61,61,55.5,50,94,59.1,32,9,5.5,1,29.6,29.6,29.5,0
"122",2016-06-01,79,67.7,59,63,58.5,55,100,74.7,50,16,6.4,1,29.6,29.6,29.5,0
"123",2016-06-02,75,64.9,57,61,57,54,100,78.5,47,10,5.9,2,29.6,29.5,29.5,0
"124",2016-06-03,75,65.9,59,63,58.3,55,100,78.2,53,13,6.2,2,29.5,29.5,29.4,0
"125",2016-06-04,75,67.2,61,64,60.2,57,100,79.7,57,12,5.9,0,29.6,29.5,29.5,0
"126",2016-06-05,79,67.8,57,63,60.5,57,100,79,57,13,4.9,0,29.6,29.6,29.5,0
"127",2016-06-06,73,64.6,59,64,61.9,59,100,91.4,73,17,9.3,3,29.7,29.6,29.6,0
"128",2016-06-07,73,65.5,57,61,52.7,48,100,67.2,41,13,5.6,0,29.8,29.8,29.7,0
"129",2016-06-08,75,65,50,55,49,45,100,59.8,36,7,3.5,0,29.8,29.7,29.6,0
"130",2016-06-09,79,68.3,54,55,52.9,50,94,59.6,39,10,4.8,1,29.6,29.6,29.5,0
"131",2016-06-10,79,68.8,59,63,57.2,54,94,67.4,47,8,6.1,2,29.5,29.5,29.5,0
"132",2016-06-11,81,70.5,63,64,61.2,59,94,74.1,48,15,6.3,1,29.6,29.5,29.5,0
"133",2016-06-12,77,67.6,63,64,62,57,100,83.4,53,16,6.4,0,29.5,29.5,29.4,0
"134",2016-06-13,72,64.8,61,64,62.2,57,100,91.7,68,12,6.5,2,29.4,29.3,29.2,0
"135",2016-06-14,79,68.6,59,63,59.9,55,100,76.7,47,15,9.8,3,29.2,29.2,29.2,0
"136",2016-06-15,81,70.8,61,64,59.9,55,94,70.2,42,10,5.2,0,29.4,29.3,29.2,0
"137",2016-06-16,88,77.1,63,64,60.5,55,94,59.3,37,20,11.2,5,29.5,29.5,29.4,0
"138",2016-06-17,97,85.7,73,70,61.4,57,78,45.7,27,25,13.3,5,29.6,29.5,29.4,0
"139",2016-06-18,82,73.8,66,68,60.5,50,94,66.3,32,9,4.5,1,29.7,29.6,29.6,0
"140",2016-06-19,81,70.3,64,68,64.8,63,100,84.3,57,24,6.5,2,29.6,29.6,29.5,0
"141",2016-06-20,84,70.7,61,73,65.9,61,100,86.5,58,16,5.3,0,29.7,29.6,29.6,0
"142",2016-06-21,77,71.3,66,70,67.5,66,100,88.6,73,8,5.7,2,29.8,29.8,29.7,0
"143",2016-06-22,88,78.3,70,75,70.4,66,94,78.1,58,6,3.8,0,29.9,29.8,29.8,0
"144",2016-06-23,91,81.3,70,73,71.8,68,100,74.8,52,12,5.3,0,29.8,29.8,29.7,0
"145",2016-06-24,91,82,70,73,69.8,63,100,68.9,46,16,8,0,29.8,29.7,29.6,0
"146",2016-06-25,90,80.9,68,72,65.8,61,83,60.8,49,20,11.3,1,29.6,29.6,29.5,0
"147",2016-06-26,90,79.7,68,68,63.5,57,88,59.9,35,13,8,2,29.6,29.6,29.5,0
"148",2016-06-27,86,73.2,63,66,64.3,61,100,76.3,48,25,7,1,29.6,29.6,29.5,0
"149",2016-06-28,73,65.5,63,64,62.2,59,100,89.5,69,16,11.9,7,29.6,29.6,29.6,0
"150",2016-06-29,81,71.8,61,63,61,59,100,71,51,8,4.9,0,29.7,29.6,29.6,0
"151",2016-06-30,86,75.3,63,64,61.9,57,94,65.3,40,6,3.8,0,29.7,29.6,29.6,0
"152",2016-07-01,88,77.8,66,68,65,63,100,67.2,46,9,3.7,0,29.7,29.7,29.6,0
"153",2016-07-02,88,79.5,70,70,66,64,94,66.4,46,7,4,0,29.7,29.6,29.5,0
"154",2016-07-03,84,75.4,68,72,65.3,57,94,71.8,54,15,8.1,0,29.7,29.6,29.5,0
"155",2016-07-04,79,71.8,64,57,54.9,52,77,56.6,39,12,7.6,0,29.8,29.8,29.7,0
"156",2016-07-05,82,73.3,61,59,55.5,52,88,56.2,35,7,4.5,1,29.8,29.7,29.6,0
"157",2016-07-06,82,72.9,63,64,59.9,55,88,64.9,45,16,7.1,1,29.7,29.6,29.6,0
"158",2016-07-07,77,69.5,59,61,51.5,45,88,56.2,34,15,7.2,0,29.8,29.8,29.7,0
"159",2016-07-08,81,70.8,59,57,52,46,82,54.8,32,8,3.9,0,29.8,29.8,29.7,0
"160",2016-07-09,86,74.7,61,66,58,52,82,57.6,40,13,6.4,0,29.7,29.7,29.6,0
"161",2016-07-10,86,76.5,66,61,57.6,55,78,54.1,37,12,5.9,2,29.7,29.7,29.7,0
"162",2016-07-11,88,78.1,64,63,57,54,77,51,31,9,5.4,0,29.7,29.6,29.6,0
"163",2016-07-12,95,82.1,66,64,59.8,54,68,48,32,14,6.5,1,29.6,29.5,29.5,0
"164",2016-07-13,95,84.6,75,68,63.6,59,62,49.9,32,13,7.5,2,29.5,29.5,29.4,0
"165",2016-07-14,82,73.7,64,70,64.8,61,94,74.6,54,18,9.1,1,29.6,29.4,29.3,0
"166",2016-07-15,70,63.7,59,63,57.1,52,100,79.6,56,16,9.9,2,29.7,29.6,29.5,0
"167",2016-07-16,66,60.8,57,59,57.1,54,100,88.8,68,18,12.8,5,29.6,29.5,29.4,0
"168",2016-07-17,64,60.8,57,61,58.9,57,100,94.3,82,17,11.8,8,29.7,29.6,29.6,0
"169",2016-07-18,79,70.1,63,63,59.4,57,88,70.3,51,15,10.9,5,29.7,29.7,29.6,0
"170",2016-07-19,77,69.3,63,64,59.9,57,100,73.6,50,16,9.1,3,29.7,29.7,29.7,0
"171",2016-07-20,81,71.5,61,63,60.3,59,94,69.8,48,15,7.3,2,29.7,29.7,29.6,0
"172",2016-07-21,84,73.9,63,66,60.7,57,94,65.7,40,10,4.7,0,29.7,29.7,29.6,0
"173",2016-07-22,88,77.2,63,64,61,57,88,59.2,35,9,4.9,1,29.6,29.6,29.6,0
"174",2016-07-23,90,79.5,66,66,63.9,61,94,61.9,40,8,3.1,0,29.6,29.6,29.6,0
"175",2016-07-24,90,81,68,72,67.8,66,94,66.4,46,8,3.5,0,29.6,29.6,29.6,0
"176",2016-07-25,88,75.9,68,68,64.7,63,94,70.8,43,22,7.8,2,29.7,29.6,29.6,0
"177",2016-07-26,79,72.3,66,68,66.2,64,100,82.4,61,8,4.3,2,29.7,29.6,29.6,0
"178",2016-07-27,86,75.9,64,68,66.7,64,100,75.7,48,9,3.7,0,29.7,29.6,29.6,0
"179",2016-07-28,88,76.3,68,70,66.9,64,100,75.1,46,12,5.8,0,29.6,29.6,29.6,0
"180",2016-07-29,82,74.3,66,70,67.4,66,100,80.5,58,8,3.9,1,29.6,29.6,29.6,0
"181",2016-07-30,88,78.5,68,70,64.8,59,100,66.2,38,6,3.7,1,29.7,29.6,29.6,0
"182",2016-07-31,91,80,64,66,63,57,94,59.3,31,10,5.4,0,29.6,29.6,29.5,0
"183",2016-08-01,84,74.9,66,66,64.4,59,100,71.2,51,22,10.7,2,29.6,29.6,29.5,0
"184",2016-08-02,77,69.3,63,66,63.8,61,100,83.5,57,14,8.6,0,29.7,29.6,29.6,0
"185",2016-08-03,82,72.4,61,63,58.8,52,94,65.5,37,10,5.6,0,29.7,29.7,29.6,0
"186",2016-08-04,86,75.7,63,68,62.8,61,94,66,43,8,4.7,0,29.7,29.7,29.6,0
"187",2016-08-05,93,80.7,68,66,63.1,59,88,57.9,36,20,9.5,0,29.6,29.5,29.5,0
"188",2016-08-06,75,69.5,66,64,62.6,59,88,79.3,57,20,9.9,1,29.8,29.7,29.5,0
"189",2016-08-07,75,69,64,64,62.1,57,94,78.5,57,18,11.5,6,29.9,29.8,29.8,0
"190",2016-08-08,81,69.3,59,64,58.4,54,100,71.7,42,14,5.7,0,29.9,29.8,29.7,0
"191",2016-08-09,86,74.2,63,66,63.1,61,100,70.5,45,10,4.4,0,29.7,29.6,29.6,0
"192",2016-08-10,90,75.1,61,66,62.8,59,100,68.9,38,29,5.9,1,29.6,29.5,29.4,0
"193",2016-08-11,61,58.8,57,59,56.7,55,100,93.6,82,17,10.7,6,29.8,29.8,29.6,0
"194",2016-08-12,72,62.3,55,57,51.5,43,100,71.8,35,12,8.1,5,29.9,29.9,29.8,0
"195",2016-08-13,73,63.9,54,54,48.9,41,88,62.1,33,8,4.1,0,29.9,29.9,29.9,0
"196",2016-08-14,79,68.3,55,55,53.4,50,94,61.8,36,6,4.2,2,29.9,29.9,29.8,0
"197",2016-08-15,84,72.2,57,59,56.4,54,94,61.3,37,7,2.9,0,29.8,29.8,29.7,0
"198",2016-08-16,84,73.5,63,63,60.5,57,94,65.9,45,7,4.2,2,29.7,29.6,29.6,0
"199",2016-08-17,86,71.3,64,66,63.1,61,100,77,45,20,5.8,0,29.6,29.5,29.4,0
"200",2016-08-18,81,71.6,63,66,61.1,55,100,73.5,44,9,4.9,1,29.6,29.5,29.5,0
"201",2016-08-19,86,73.2,61,66,61.4,57,94,69.3,40,13,4.7,0,29.6,29.6,29.5,0
"202",2016-08-20,82,72.8,63,66,63.6,61,100,75.2,51,7,3.8,0,29.7,29.7,29.6,0
"203",2016-08-21,90,77.8,64,68,64.3,63,100,67.2,43,18,6.2,0,29.7,29.6,29.6,0
"204",2016-08-22,73,64.2,61,68,61.2,57,100,90.5,77,17,11.3,3,29.8,29.7,29.6,0
"205",2016-08-23,68,63.8,61,64,61.8,59,100,93.3,83,12,7.6,3,29.9,29.8,29.8,0
"206",2016-08-24,79,70.3,64,63,61.3,59,94,73.8,54,10,8,5,29.8,29.8,29.8,0
"207",2016-08-25,82,70.2,59,63,59.6,57,94,71.2,45,10,5.7,1,29.8,29.8,29.7,0
"208",2016-08-26,84,72.6,61,63,61.4,59,100,70,45,6,3.8,0,29.8,29.8,29.8,0
"209",2016-08-27,84,73.6,63,61,55.8,52,83,56.1,37,10,5,0,29.9,29.8,29.8,0
"210",2016-08-28,86,73.8,59,63,56,52,94,58.3,31,12,5,0,29.8,29.7,29.7,0
"211",2016-08-29,88,74.6,61,61,57.2,54,94,58.8,33,8,3.6,0,29.7,29.6,29.6,0
"212",2016-08-30,86,73.5,63,64,62,57,100,69.2,43,15,8.5,2,29.8,29.7,29.6,0
"213",2016-08-31,82,71.8,59,59,55.2,52,94,59.1,35,9,5.8,1,29.8,29.8,29.8,0
"214",2016-09-01,82,71.6,57,61,57.6,54,88,62.9,45,10,4.7,0,29.8,29.8,29.7,0
"215",2016-09-02,84,73,61,57,53.3,52,77,52.3,33,10,4.7,1,29.8,29.7,29.7,0
"216",2016-09-03,86,72.5,61,59,54.5,48,88,57.2,28,10,5.4,1,29.7,29.7,29.7,0
"217",2016-09-04,86,73.2,61,57,55.3,50,88,57.2,29,8,5,2,29.7,29.7,29.6,0
"218",2016-09-05,72,64.2,59,63,57.7,54,100,80.7,60,18,8.2,1,29.6,29.6,29.5,0
"219",2016-09-06,68,61.2,55,61,57.5,55,100,88.2,68,12,6.1,1,29.8,29.7,29.6,0
"220",2016-09-07,77,69,63,63,59.9,55,100,74.5,47,18,6.7,1,29.8,29.8,29.7,0
"221",2016-09-08,84,72.5,63,61,58.3,54,94,63.6,35,17,8.6,1,29.7,29.6,29.6,0
"222",2016-09-09,86,73.2,63,59,56.1,54,77,57.3,35,14,6.8,0,29.6,29.6,29.6,0
"223",2016-09-10,79,71.8,64,64,60.5,57,100,68.8,47,12,4.7,0,29.7,29.6,29.6,0
"224",2016-09-11,86,75.3,64,63,60.3,57,94,61.9,37,12,5.4,0,29.7,29.7,29.6,0
"225",2016-09-12,86,74.3,63,64,59.4,55,94,62.5,35,8,4.1,0,29.8,29.7,29.7,0
"226",2016-09-13,84,72.2,63,63,59.7,54,94,67.7,35,17,5.4,0,29.7,29.7,29.6,0
"227",2016-09-14,79,69.5,61,63,59.2,54,100,72.5,47,9,3.8,0,29.6,29.6,29.6,0
"228",2016-09-15,84,72,61,63,60.3,57,100,69.1,45,6,3.5,0,29.7,29.7,29.6,0
"229",2016-09-16,88,73.8,61,61,58.6,54,100,62.9,31,8,4,1,29.7,29.6,29.6,0
"230",2016-09-17,86,75.5,70,61,58.7,57,69,57,37,12,7.4,2,29.6,29.5,29.5,0
"231",2016-09-18,81,70.3,63,63,57.5,52,94,66.7,39,16,4.7,0,29.6,29.5,29.4,0
"232",2016-09-19,72,64.6,61,63,60.3,57,100,86.6,60,13,5.7,0,29.4,29.4,29.3,0
"233",2016-09-20,64,60.9,57,61,57,54,100,88.3,68,18,13.7,9,29.6,29.5,29.3,0
"234",2016-09-21,63,56,48,55,46.6,39,100,73.2,45,12,7,2,29.7,29.7,29.6,0
"235",2016-09-22,64,54.6,46,54,49,46,100,83.7,52,12,5.2,0,29.9,29.8,29.7,0
"236",2016-09-23,68,57.3,48,52,46.5,41,100,72,37,8,3.8,0,30,29.9,29.9,0
"237",2016-09-24,70,58.3,46,50,46,43,100,67.6,38,6,3.9,1,30,29.9,29.9,0
"238",2016-09-25,70,58.9,50,52,48,46,87,68.9,49,8,5,0,29.9,29.8,29.7,0
"239",2016-09-26,70,58.9,46,50,47,45,94,67.6,43,8,3,0,29.9,29.8,29.8,0
"240",2016-09-27,70,58.3,46,48,46.5,43,94,68.2,38,7,3,0,30,29.9,29.9,0
"241",2016-09-28,72,59.6,48,50,46.7,45,94,66,38,7,4,0,30.1,30,30,0
"242",2016-09-29,73,61.3,50,52,48.4,46,94,65.7,41,8,5.2,1,30,29.9,29.8,0
"243",2016-09-30,79,63.9,50,54,50.1,48,100,64.7,36,6,2.9,0,29.8,29.8,29.7,0
"244",2016-10-01,77,64.5,54,54,51.1,46,94,64.6,34,9,4.5,2,29.7,29.7,29.6,0
"245",2016-10-02,81,65.7,50,61,52.6,48,94,67,32,15,4.8,0,29.6,29.6,29.5,0
"246",2016-10-03,64,60.2,55,61,57.2,54,100,89.9,68,14,8.1,0,29.8,29.7,29.6,0
"247",2016-10-04,66,56.7,50,52,47.5,43,94,74,43,18,12.1,6,29.8,29.8,29.6,0
"248",2016-10-05,55,49.2,41,52,39.5,32,94,70.8,44,21,12.9,7,29.8,29.8,29.6,0
"249",2016-10-06,59,48.9,39,39,32.6,27,81,56.9,29,10,6.7,0,29.8,29.7,29.6,0
"250",2016-10-07,55,47.5,36,48,42,34,100,82.1,63,9,4.1,0,29.7,29.6,29.6,0
"251",2016-10-08,55,47.9,39,45,40.3,37,100,76.8,51,12,5.6,2,29.8,29.7,29.6,0
"252",2016-10-09,59,48.5,41,43,38.8,36,93,71.8,44,6,3.3,0,29.9,29.8,29.8,0
